"[64, 32, 32]",3,10107106.0,3404044.25,adam,relu,5,64,0.1,0.5264550264550265,0.5,0.8435754189944135,0.6278586278586279,0.1
"[64, 32, 32]",3,22956280.0,10393238.0,adam,relu,5,64,0.1,0.5582010582010583,0.5518867924528302,0.6190476190476191,0.5835411471321696,0.1
